case_id	suite	operation	legality	family	current_expectation	current_parser_state	current_parser_errno	stage1_requirement	stage2_requirement	packet_sha256
radiotap.28.tlv.truncated_header	radiotap	parse_only	malformed	radiotap_tlv	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	fb1209e689a81d2cccb2f19fd4565e9e22df63a8266d06c86349f1fe78ec0a6b
radiotap.28.tlv.length_overrun	radiotap	parse_only	malformed	radiotap_tlv	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	075874e9a9ed991a16767d9b2df5bf4b90bc9e0ebd276651c8b8f82e20fe7f02
radiotap.28.tlv.padding_overrun	radiotap	parse_only	malformed	radiotap_tlv	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	7b6c7ef00ddbcecaa6d7b416a1f647f8ba1d76d8ffff4b99b623a97a1107905a
radiotap.29.namespace.reset_only	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_namespace	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	namespace_reset_preserved	cba250a2cc629bf96bc58ef05a583711ee0e8fd03fef8c17b581a6c9b365d456
radiotap.29.namespace.reset_then_rate	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_namespace	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	namespace_reset_preserved	c93b27f588f5056db42000cd921381bdf5e80962027ba65a5ad9dc21c603507f
radiotap.30.vendor.atheros_selector0	radiotap	parse_only	registered_rx_namespace	radiotap_vendor	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	direction_semantics_and_registered_namespace_policy	1c43f670aa855f569946702ef98d5b169d0e48b0ef17bb64d6c28484823ea0a5
radiotap.30.vendor.unknown	radiotap	parse_only	unknown_namespace	radiotap_vendor	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	skip_or_reject_per_direction_contract	dc0d2da45bb40b1aca735c079af0ec22549a50caa9aefdf06dd7124d91bd6834
radiotap.30.vendor.length_overrun	radiotap	parse_only	malformed	radiotap_vendor	parse_reject_eopnotsupp_before_vendor_decode	rejected	-95	precise_parser_reject_without_submit	reject_einval_without_submit_after_vendor_parser_exists	0c47a3bd3a9a4a42e6b37815d06c17354a259d561ca58f94a504f15710a65580
radiotap.31.ext.empty_word	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_extended_presence	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	extended_presence_preserved	2c8db01bec3a1dcb964525b566587f4178dda5d3f8846dadb65ba925553d99d0
radiotap.31.ext.missing_word	radiotap	parse_only	malformed	radiotap_extended_presence	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	reject_without_submit	8e8635d4ad4c72fa6a315922316fb54f81ea18715556387ff1846349709edf76
radiotap.32.reserved_32.extended_bitmap	radiotap	parse_only	reserved_or_tlv_only	radiotap_extended_presence	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	reject_bare_bitmap_and_use_registered_tlv_encoding	7f1b6d71f84c20269053f6968c24ebabfba0b4b3e16827e34d69c2a5a6d65de1
radiotap.33.bare_eht_usig.extended_bitmap	radiotap	parse_only	reserved_or_tlv_only	radiotap_extended_presence	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	reject_bare_bitmap_and_use_registered_tlv_encoding	a3ad62f19e6f1ffaa1e4bd98ade3ec4b60ac5fccb4b135ff11242a126811a02b
radiotap.34.bare_eht.extended_bitmap	radiotap	parse_only	reserved_or_tlv_only	radiotap_extended_presence	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	reject_bare_bitmap_and_use_registered_tlv_encoding	bccdeb6becad6047bc39d9932292bae6f49305012b2f1a9454f6124b6bb545c1
radiotap.semantic.rate_plus_mcs_conflict	radiotap	parse_only	conflicting_tx_controls	radiotap_conflict	parse_reject_einval	rejected	-22	precise_parser_reject_without_submit	precise_conflict_reject	5d7b615cbdb288c180423963257d312c657c36429f6b4ed5cbb075df7136422f
radiotap.semantic.aligned_multi_field	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_alignment	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	all_present_values_effective_or_precisely_limited	2032ea54666a6f8e75245993422fbfc9f6a414559a36c621e53688bad4e7ef7d
radiotap.semantic.badfcs_intent	radiotap	parse_only	structurally_valid_intent	radiotap_flags	parse_reject_ebadmsg	rejected	-74	precise_parser_reject_without_submit	intentional_badfcs_backend_or_precise_unsupported	6cac72d9121bc4609bef3c13f4d47b94964efe932d0a60a699dfb582bbe22935
radiotap.semantic.unsupported_flags_bit	radiotap	parse_only	structurally_valid	radiotap_flags	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	precise_direction_or_policy_reject	46ceea3e7cc7288463aad1da42f308ed21395c0cc2c6dafb5551504860b613f5
radiotap.semantic.data_retries_overflow	radiotap	parse_only	out_of_range	radiotap_data_retries	parse_reject_erange	rejected	-34	precise_parser_reject_without_submit	reject_without_submit	66764898419df7321e5e130ee06d81efc0d352e576ade23a8300f5749043d27b
radiotap.phy.legacy.rate_002	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_phy_legacy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_phy_metadata_or_receiver_ab_effect_or_precise_limit	8a5acdfb9ae7ad45f49dd7e46e39167ea7d10822eeaf446a67679805961bc6de
radiotap.phy.legacy.rate_004	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_phy_legacy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_phy_metadata_or_receiver_ab_effect_or_precise_limit	bfcdcbac23d843c89c9726e94ce72b8a5ef5c6890569bdd5359b4f23a5a04ab2
radiotap.phy.legacy.rate_011	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_phy_legacy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_phy_metadata_or_receiver_ab_effect_or_precise_limit	0c52551c84a87634f0ddd2c7650517a2e9cf15f0e5702293c8b03abc5debe6c6
radiotap.phy.legacy.rate_022	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_phy_legacy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_phy_metadata_or_receiver_ab_effect_or_precise_limit	81bb7c2845400e3a10d6c935ee13cb9b29d7e4bea3e6889b505d5588294be49d
radiotap.phy.legacy.rate_012	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_phy_legacy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_phy_metadata_or_receiver_ab_effect_or_precise_limit	48f61c127991604b52b8832107f95975843a3832d6ae99ff65a6096bc1073eb4
radiotap.phy.legacy.rate_018	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_phy_legacy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_phy_metadata_or_receiver_ab_effect_or_precise_limit	58a35dce590ca0b1ebd4cd75f059a25eebd3f056ef6a666730fa33d490fb373b
radiotap.phy.legacy.rate_024	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_phy_legacy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_phy_metadata_or_receiver_ab_effect_or_precise_limit	ced96ff51b35c2d7c89b27b43004999dd74590d7774563d5ea578452d4ee43fe
radiotap.phy.legacy.rate_036	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_phy_legacy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_phy_metadata_or_receiver_ab_effect_or_precise_limit	09652017e521512bcb4a1c45c3db029a37020f46010c23ec6ae6aa94cfa08465
radiotap.phy.legacy.rate_048	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_phy_legacy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_phy_metadata_or_receiver_ab_effect_or_precise_limit	2ef6e3d1e4a6c4a041bbb890fb12a6f4e7b5a0866d9a51aea09996f55853b773
radiotap.phy.legacy.rate_072	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_phy_legacy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_phy_metadata_or_receiver_ab_effect_or_precise_limit	fc579dc1a4de3441294728fd6d2b77807a03c34557cc1753f81f8aaecbf97bab
radiotap.phy.legacy.rate_096	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_phy_legacy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_phy_metadata_or_receiver_ab_effect_or_precise_limit	794c3571b493d185d9cb3fd01b68c44c78f3a457369d8b32f4f7b599154b78ee
radiotap.phy.legacy.rate_108	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_phy_legacy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_phy_metadata_or_receiver_ab_effect_or_precise_limit	c344d754904e2de1e1d44d0fed71035380508f10f333192df4a258c890c04df6
radiotap.phy.legacy.unsupported_rate_001	radiotap	parse_only	unsupported_value	radiotap_phy_legacy	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	precise_unsupported	d35de2cdd4e806016df3d480416cd6087ae2065f4dc0c570fd5acf253809096e
radiotap.phy.legacy.unsupported_rate_003	radiotap	parse_only	unsupported_value	radiotap_phy_legacy	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	precise_unsupported	12c94138e7202c69c32b610a12e796d347c0eef1654843851026bb5cc42e7493
radiotap.phy.legacy.unsupported_rate_127	radiotap	parse_only	unsupported_value	radiotap_phy_legacy	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	precise_unsupported	82ea26794ad0320bfb8c51df733c7ad6c7366ca203a6ef0336041c22392f52cd
radiotap.phy.legacy.unsupported_rate_255	radiotap	parse_only	unsupported_value	radiotap_phy_legacy	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	precise_unsupported	7f922f976d519e80415fe749d425939460ebae0a6136e696708c58835dba8836
radiotap.policy.tx_flags.default	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_tx_policy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	backend_effect_or_precise_unsupported	8d52557367d2629aaecd42bda5fc54fe3b6f2e230e0be917016421b00422ed3d
radiotap.policy.tx_flags.cts	radiotap	parse_only	structurally_valid	radiotap_tx_policy	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	backend_effect_or_precise_unsupported	00070b80d0bddc9b5f7685971444608cfb629036ebf2d569478217764f52f01c
radiotap.policy.tx_flags.rts	radiotap	parse_only	structurally_valid	radiotap_tx_policy	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	backend_effect_or_precise_unsupported	72df6125e2679ef78f20f82df7e2e805c801a7439024f0763bfe20de8df94c64
radiotap.policy.tx_flags.noack	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_tx_policy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	backend_effect_or_precise_unsupported	fe4529a38fb3e37b18e83e1ce15f88897525a9b8ee94516e6fa971dcf42361d0
radiotap.policy.tx_flags.noseqno	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_tx_policy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	backend_effect_or_precise_unsupported	3e0dbe71294a0d65bd983fa97c01f151cd97908f2d12f53d1d2789effe46b97f
radiotap.policy.tx_flags.order	radiotap	parse_only	structurally_valid	radiotap_tx_policy	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	backend_effect_or_precise_unsupported	80aa1546bd7bdae6a72cb9577030d16384a329bb1525b1e859fbf5d7f786283b
radiotap.policy.tx_flags.noack_noseqno	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_tx_policy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	backend_effect_or_precise_unsupported	92a040d8154c3a17d87a9591c523d0b99579de2aacc88989b754afd2cdc2e07c
radiotap.policy.tx_flags.rts_noack	radiotap	parse_only	structurally_valid	radiotap_tx_policy	parse_reject_eopnotsupp	rejected	-95	precise_parser_reject_without_submit	backend_effect_or_precise_unsupported	b45d76ef387e4095d82b3855ff1cd81ba7d0a72c85b49ba499acd81911b5a38c
radiotap.policy.data_retries.000	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_tx_policy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	backend_effect_or_precise_reject	ff29d469d360862844a85442d4287004f881b61263664f54f62c179e940f9347
radiotap.policy.data_retries.001	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_tx_policy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	backend_effect_or_precise_reject	7e779967209f3276411380b528b2361c76f0ddffe4091216e9dd3b1e50b474b3
radiotap.policy.data_retries.002	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_tx_policy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	backend_effect_or_precise_reject	8716b318e340abcbc28b0c70ab623d65414cff0126662073e66d8c264ef5048c
radiotap.policy.data_retries.007	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_tx_policy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	backend_effect_or_precise_reject	155298bb1153db6d2d4792187d45e54bc85eb162f42f80e2176c257f9bc86962
radiotap.policy.data_retries.031	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_tx_policy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	backend_effect_or_precise_reject	fe6b9ffa427917877d37f1da3d057cd8fc638042ada3bb684da28796c1e2bd39
radiotap.policy.data_retries.126	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_tx_policy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	backend_effect_or_precise_reject	354dc372d9b4cdab539f402cf26c16d2ce46a21a08bd788fc0258aa52e494e1d
radiotap.policy.data_retries.127	radiotap	parse_only	structurally_valid	radiotap_tx_policy	parse_reject_erange	rejected	-34	precise_parser_reject_without_submit	backend_effect_or_precise_reject	66764898419df7321e5e130ee06d81efc0d352e576ade23a8300f5749043d27b
radiotap.policy.data_retries.255	radiotap	parse_only	structurally_valid	radiotap_tx_policy	parse_reject_erange	rejected	-34	precise_parser_reject_without_submit	backend_effect_or_precise_reject	4a1bfe076a356fa63d048059fb6ef4c3ea7b41a2d9dd1d1b853ab14e3620408a
radiotap.channel.2g.2412	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid_requires_runtime_regulatory_check	radiotap_channel_policy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	off_channel_or_same_chandef_effect_fw_owned	79cfe29b904cec42dcff712ac76ebefe350b900894f330ff6125a22389a477ef
radiotap.channel.5g.5180	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid_requires_runtime_regulatory_check	radiotap_channel_policy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	off_channel_or_same_chandef_effect_fw_owned	2a1b58813ce5ff2122b75cc092058f2955182cd8b9c7f6ff20c1631ceb0ede9d
radiotap.channel.5g_current.5785	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid_requires_runtime_regulatory_check	radiotap_channel_policy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	off_channel_or_same_chandef_effect_fw_owned	330d54677b47d8f26db6c4edfcd49e65144ada96e51cdb9efb0bab56671e2283
radiotap.channel.6g.5955	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid_requires_runtime_regulatory_check	radiotap_channel_policy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	off_channel_or_same_chandef_effect_fw_owned	463807cee5dc7ed6a7f0f386be18c7d3d4269dec7256f7c48ee7ca4fd98aa360
radiotap.fcs.hardware_generate	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid_intent	radiotap_fcs_policy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_fcs_effect_or_precise_unsupported	075ca0807f3364cec7138b6e478f477e9d6aeceee34259b4bd31f31728091193
radiotap.fcs.caller_valid	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid_intent	radiotap_fcs_policy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_fcs_effect_or_precise_unsupported	d84a108fe6adb0fdadc8c6a4d47ba4d3955c01c8d25e3a40e9130ac1e8eca9b4
radiotap.fcs.caller_invalid	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid_intent	radiotap_fcs_policy	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_fcs_effect_or_precise_unsupported	d440657990bf0ef9ba49f968be8320c5813357706c8cc0e52d379088484621b0
radiotap.fcs.intentional_badfcs	radiotap	parse_only	structurally_valid_intent	radiotap_fcs_policy	parse_reject_ebadmsg	rejected	-74	precise_parser_reject_without_submit	ota_fcs_effect_or_precise_unsupported	6cac72d9121bc4609bef3c13f4d47b94964efe932d0a60a699dfb582bbe22935
radiotap.phy.ht.representative	radiotap	parse_then_send_if_accepted_after_continuity_fix	structurally_valid	radiotap_phy_ht	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	backend_effect_or_precise_unsupported	cfac9038cf283c894791747ebbc0b1e98f1e352bd178075f7f46f30bc9e7afd2
